ticket_id,created_at,priority,category,assignment_group,region,channel,service,resolution_minutes,sla_target_minutes,sla_breached,reopened,csat_score,in_change_window
INC25040909606,2025-04-09T16:45,P3,Network,ServiceDesk-B,US,Portal,WiFi,2239,2880,0,0,4.1,0
INC25052009607,2025-05-20T14:40,P3,Hardware,SecurityOps,UK,Chat,M365,3961,2880,1,0,3.4,0
INC25021209608,2025-02-12T05:26,P3,Software,EUCP,UK,Phone,VPN,3851,2880,1,0,3.5,0
INC25052109609,2025-05-21T13:47,P4,Software,EUCP,EU,Chat,Salesforce,7733,5760,1,0,3.9,0
INC25040709610,2025-04-07T10:10,P3,Account,Apps,UK,Phone,Intranet,2739,2880,0,0,3.4,0
INC25030809611,2025-03-08T00:40,P4,Network,ServiceDesk-A,UK,Portal,M365,9455,5760,1,0,3.4,0
INC25051709612,2025-05-17T16:28,P2,Hardware,ServiceDesk-A,UK,Email,SIEM,647,960,0,0,5.0,0
INC25030609613,2025-03-06T17:43,P2,Email,ServiceDesk-B,US,Portal,Intranet,978,960,1,0,3.7,0
INC25052909614,2025-05-29T22:29,P2,Email,FieldSupport,UK,Portal,IAM,770,960,0,0,4.8,1
INC25051109615,2025-05-11T23:21,P4,Network,FieldSupport,UK,Portal,SIEM,8525,5760,1,0,4.3,0
INC25050109616,2025-05-01T03:30,P3,Hardware,ServiceDesk-A,US,Email,IAM,2636,2880,0,0,5.0,0
INC25010909617,2025-01-09T03:16,P3,Access,ServiceDesk-B,UK,Phone,Printing,1764,2880,0,0,3.8,0
INC25060409618,2025-06-04T21:35,P2,Security,Networks,UK,Email,Laptop,1264,960,1,0,2.8,1
INC25012209619,2025-01-22T21:31,P4,Security,ServiceDesk-A,US,Portal,SAP,14219,5760,1,0,4.2,1
INC25060309620,2025-06-03T03:27,P4,Access,ServiceDesk-B,EU,Portal,Intranet,3339,5760,0,0,2.9,0
INC25050309621,2025-05-03T18:46,P3,Email,EUCP,UK,Chat,VPN,1636,2880,0,0,4.2,0
INC25011809622,2025-01-18T18:04,P3,Hardware,ServiceDesk-A,EU,Portal,VPN,1534,2880,0,0,3.6,0
INC25051309623,2025-05-13T02:00,P1,Account,Networks,UK,Phone,SAP,219,240,0,0,4.2,0
INC25031109624,2025-03-11T09:52,P2,Network,FieldSupport,UK,Phone,Intranet,810,960,0,0,4.0,0
INC25051709625,2025-05-17T05:28,P2,Software,ServiceDesk-B,UK,Phone,Salesforce,1141,960,1,1,3.8,0
INC25012709626,2025-01-27T02:07,P3,Account,ServiceDesk-B,EU,Phone,WiFi,2507,2880,0,0,4.5,0
INC25010309627,2025-01-03T21:16,P4,Network,FieldSupport,UK,Email,IAM,9613,5760,1,0,3.1,0
INC25041909628,2025-04-19T17:41,P3,Other,ServiceDesk-B,UK,Portal,VPN,2773,2880,0,0,2.9,0
INC25050909629,2025-05-09T23:12,P4,Network,MajorIncident,UK,Phone,M365,4101,5760,0,0,4.4,0
INC25052209630,2025-05-22T13:59,P2,Account,Networks,UK,Phone,Laptop,1210,960,1,1,4.1,0
INC25012609631,2025-01-26T23:10,P2,Software,Networks,US,Portal,Intranet,633,960,0,0,3.8,0
INC25041509632,2025-04-15T11:59,P3,Software,Networks,EU,Phone,SAP,2718,2880,0,0,5.0,0
INC25041109633,2025-04-11T04:35,P3,Network,FieldSupport,EU,Portal,IAM,2602,2880,0,0,4.1,0
INC25032209634,2025-03-22T00:54,P2,Account,ServiceDesk-A,UK,Chat,SAP,571,960,0,0,3.4,0
INC25022009635,2025-02-20T19:16,P3,Access,SecurityOps,UK,Email,VPN,2500,2880,0,0,4.4,0
INC25042409636,2025-04-24T07:35,P4,Hardware,Networks,EU,Phone,WiFi,4803,5760,0,0,5.0,0
INC25020809637,2025-02-08T02:32,P4,Account,ServiceDesk-A,UK,Portal,SAP,5104,5760,0,0,4.8,0
INC25042109638,2025-04-21T18:53,P3,Access,Apps,UK,Phone,SAP,3066,2880,1,0,2.8,0
INC25020109639,2025-02-01T16:47,P4,Access,FieldSupport,UK,Portal,Printing,4912,5760,0,0,4.0,0
INC25062709640,2025-06-27T19:50,P3,Network,ServiceDesk-A,US,Portal,VPN,4223,2880,1,0,3.3,0
INC25052109641,2025-05-21T12:55,P3,Network,SecurityOps,EU,Portal,SIEM,3329,2880,1,0,2.9,0
INC25022109642,2025-02-21T09:37,P4,Hardware,ServiceDesk-A,UK,Portal,SIEM,5073,5760,0,0,5.0,0
INC25021509643,2025-02-15T22:35,P4,Account,Apps,UK,Portal,VPN,7613,5760,1,0,2.7,0
INC25061809644,2025-06-18T00:55,P3,Access,FieldSupport,UK,Phone,Intranet,2533,2880,0,0,4.2,0
INC25041609645,2025-04-16T20:20,P4,Software,ServiceDesk-A,UK,Phone,Laptop,3767,5760,0,0,4.9,1
INC25022409646,2025-02-24T14:40,P4,Account,Apps,UK,Monitoring,VPN,5363,5760,0,0,5.0,0
INC25041509647,2025-04-15T08:59,P2,Hardware,FieldSupport,APAC,Monitoring,WiFi,658,960,0,0,5.0,0
INC25031709648,2025-03-17T11:24,P3,Security,Apps,UK,Chat,Laptop,3273,2880,1,0,4.4,0
INC25012609649,2025-01-26T16:54,P3,Network,Networks,US,Portal,SIEM,2198,2880,0,0,4.1,0
INC25012409650,2025-01-24T16:53,P2,Hardware,ServiceDesk-A,UK,Phone,IAM,807,960,0,0,5.0,0
INC25050909651,2025-05-09T13:30,P4,Account,SecurityOps,APAC,Portal,M365,17944,5760,1,0,3.1,0
INC25030709652,2025-03-07T17:23,P3,Email,ServiceDesk-B,EU,Portal,Salesforce,1460,2880,0,0,3.7,0
INC25060309653,2025-06-03T01:09,P3,Email,EUCP,UK,Chat,M365,1395,2880,0,0,4.3,0
INC25052009654,2025-05-20T12:45,P3,Network,ServiceDesk-A,UK,Portal,M365,1861,2880,0,0,3.7,0
INC25052309655,2025-05-23T21:03,P4,Network,Networks,UK,Email,Laptop,8225,5760,1,0,3.0,0
INC25020209656,2025-02-02T22:48,P4,Other,Apps,UK,Email,WiFi,9653,5760,1,0,3.1,0
INC25040809657,2025-04-08T17:19,P3,Other,ServiceDesk-B,EU,Phone,VPN,2362,2880,0,0,3.7,0
INC25022809658,2025-02-28T07:42,P3,Access,SecurityOps,APAC,Portal,Laptop,1675,2880,0,0,3.4,0
INC25031109659,2025-03-11T12:14,P4,Network,SecurityOps,US,Phone,IAM,5109,5760,0,1,4.3,0
INC25052509660,2025-05-25T14:45,P3,Other,Networks,UK,Phone,SIEM,1074,2880,0,0,3.9,0
INC25020609661,2025-02-06T07:16,P4,Hardware,SecurityOps,UK,Portal,VPN,7029,5760,1,0,2.6,0
INC25012209662,2025-01-22T04:00,P4,Security,Networks,UK,Phone,VPN,7693,5760,1,1,2.8,0
INC25022509663,2025-02-25T17:20,P4,Network,FieldSupport,US,Phone,SAP,8378,5760,1,0,3.4,0
INC25053109664,2025-05-31T22:15,P3,Network,Apps,UK,Portal,Salesforce,2089,2880,0,0,4.2,0
INC25021009665,2025-02-10T15:01,P3,Network,Networks,APAC,Portal,M365,2099,2880,0,0,4.7,0
INC25042109666,2025-04-21T21:30,P3,Access,Networks,UK,Portal,VPN,3396,2880,1,0,4.4,0
INC25010609667,2025-01-06T08:37,P4,Software,Networks,EU,Portal,Printing,8400,5760,1,1,1.9,0
INC25031009668,2025-03-10T23:27,P4,Software,ServiceDesk-A,UK,Email,VPN,8069,5760,1,0,2.5,0
INC25062709669,2025-06-27T23:23,P3,Account,EUCP,EU,Portal,Laptop,3925,2880,1,0,3.0,0
INC25022309670,2025-02-23T10:37,P4,Hardware,SecurityOps,APAC,Chat,Laptop,8423,5760,1,0,3.2,0
INC25042709671,2025-04-27T18:48,P4,Account,ServiceDesk-B,UK,Portal,VPN,5349,5760,0,0,5.0,0
INC25040709672,2025-04-07T08:43,P2,Email,SecurityOps,UK,Phone,WiFi,567,960,0,1,4.3,0
INC25010909673,2025-01-09T01:33,P4,Hardware,Apps,US,Portal,VPN,6396,5760,1,0,3.4,0
INC25010109674,2025-01-01T11:31,P4,Network,SecurityOps,UK,Email,Laptop,9723,5760,1,1,2.1,0
INC25021509675,2025-02-15T22:37,P4,Network,EUCP,UK,Phone,IAM,4730,5760,0,0,4.2,0
INC25032809676,2025-03-28T14:50,P4,Other,ServiceDesk-B,UK,Portal,IAM,5912,5760,1,0,3.2,0
INC25011009677,2025-01-10T14:26,P3,Access,Apps,UK,Portal,SAP,1720,2880,0,0,4.3,0
INC25041009678,2025-04-10T20:37,P4,Network,FieldSupport,APAC,Chat,VPN,6305,5760,1,0,2.0,1
INC25042209679,2025-04-22T23:23,P3,Email,ServiceDesk-A,UK,Monitoring,Intranet,1684,2880,0,0,5.0,0
INC25041909680,2025-04-19T08:31,P3,Software,ServiceDesk-A,EU,Portal,Intranet,3186,2880,1,0,3.8,0
INC25040409681,2025-04-04T13:38,P2,Account,ServiceDesk-A,US,Email,Salesforce,890,960,0,0,4.1,0
INC25020209682,2025-02-02T21:18,P3,Software,ServiceDesk-B,UK,Portal,SAP,2073,2880,0,0,2.6,0
INC25030109683,2025-03-01T23:24,P2,Network,ServiceDesk-A,UK,Email,Intranet,561,960,0,0,4.6,0
INC25053109684,2025-05-31T21:27,P3,Access,Apps,UK,Phone,SIEM,3539,2880,1,1,2.9,0
INC25033109685,2025-03-31T08:01,P3,Account,FieldSupport,UK,Phone,WiFi,2046,2880,0,0,5.0,0
INC25020409686,2025-02-04T03:30,P1,Network,SecurityOps,UK,Phone,M365,225,240,0,0,4.8,0
INC25061409687,2025-06-14T21:59,P3,Software,ServiceDesk-A,UK,Email,IAM,3079,2880,1,0,4.7,0
INC25030909688,2025-03-09T16:05,P3,Network,SecurityOps,EU,Monitoring,Laptop,1170,2880,0,0,3.5,0
INC25060309689,2025-06-03T21:15,P3,Software,ServiceDesk-A,EU,Phone,Intranet,4323,2880,1,0,3.8,0
INC25010209690,2025-01-02T11:30,P3,Access,SecurityOps,UK,Portal,VPN,1506,2880,0,0,3.8,0
INC25041109691,2025-04-11T12:01,P1,Software,ServiceDesk-A,UK,Chat,M365,170,240,0,0,4.2,0
INC25030609692,2025-03-06T20:55,P3,Software,ServiceDesk-A,EU,Portal,Intranet,2420,2880,0,0,5.0,1
INC25022209693,2025-02-22T19:11,P2,Software,ServiceDesk-A,US,Chat,Printing,542,960,0,0,4.7,0
INC25032109694,2025-03-21T11:14,P3,Hardware,FieldSupport,EU,Email,M365,2839,2880,0,1,3.2,0
INC25040409695,2025-04-04T21:47,P4,Hardware,ServiceDesk-B,EU,Email,M365,4280,5760,0,1,3.9,0
INC25050709696,2025-05-07T01:49,P3,Security,SecurityOps,EU,Email,VPN,4051,2880,1,0,2.9,0
INC25051109697,2025-05-11T16:47,P4,Network,SecurityOps,UK,Portal,Salesforce,8290,5760,1,0,3.3,0
INC25030109698,2025-03-01T01:13,P4,Access,SecurityOps,EU,Phone,M365,3838,5760,0,0,3.8,0
INC25061709699,2025-06-17T12:17,P4,Account,SecurityOps,EU,Email,Salesforce,6148,5760,1,0,3.1,0
INC25040209700,2025-04-02T14:38,P3,Security,ServiceDesk-B,APAC,Chat,Laptop,4376,2880,1,1,3.1,0
INC25050909701,2025-05-09T02:45,P4,Hardware,ServiceDesk-A,EU,Phone,M365,3196,5760,0,0,4.1,0
INC25012909702,2025-01-29T01:50,P3,Network,ServiceDesk-A,EU,Portal,Salesforce,3123,2880,1,1,2.8,0
INC25061109703,2025-06-11T09:13,P3,Access,MajorIncident,UK,Email,IAM,1756,2880,0,0,3.5,0
INC25030409704,2025-03-04T07:55,P2,Access,Apps,UK,Phone,M365,1056,960,1,0,3.1,0
INC25020309705,2025-02-03T00:08,P4,Software,FieldSupport,UK,Phone,VPN,7525,5760,1,0,2.7,0
INC25060309706,2025-06-03T22:51,P4,Network,ServiceDesk-A,EU,Phone,M365,6322,5760,1,0,3.3,0
INC25060809707,2025-06-08T11:56,P3,Network,EUCP,US,Chat,Intranet,2020,2880,0,0,3.0,0
INC25020709708,2025-02-07T14:44,P4,Network,ServiceDesk-B,EU,Email,IAM,3345,5760,0,0,5.0,0
INC25030509709,2025-03-05T21:19,P2,Security,ServiceDesk-A,US,Phone,IAM,764,960,0,0,4.7,1
INC25012009710,2025-01-20T16:50,P4,Other,FieldSupport,US,Portal,SIEM,5187,5760,0,0,2.9,0
INC25052809711,2025-05-28T07:44,P4,Account,Networks,US,Email,M365,8451,5760,1,1,3.4,0
INC25010309712,2025-01-03T14:52,P2,Software,Networks,EU,Phone,IAM,756,960,0,0,5.0,0
INC25020609713,2025-02-06T14:56,P2,Hardware,SecurityOps,UK,Chat,VPN,699,960,0,0,4.5,0
INC25061509714,2025-06-15T02:21,P4,Software,Apps,EU,Portal,IAM,10901,5760,1,1,2.7,0
INC25021909715,2025-02-19T12:05,P3,Network,ServiceDesk-A,UK,Portal,SIEM,4940,2880,1,0,4.9,0
INC25022209716,2025-02-22T02:19,P3,Access,MajorIncident,UK,Portal,WiFi,3044,2880,1,0,3.6,0
INC25040209717,2025-04-02T21:23,P3,Software,MajorIncident,APAC,Portal,M365,1798,2880,0,0,4.1,1
INC25052609718,2025-05-26T19:50,P4,Software,FieldSupport,APAC,Portal,M365,4889,5760,0,1,3.8,0
INC25052109719,2025-05-21T16:56,P3,Hardware,Apps,EU,Portal,Printing,4774,2880,1,0,4.2,0
INC25031709720,2025-03-17T03:45,P4,Email,Apps,UK,Email,M365,2897,5760,0,0,4.3,0
INC25050809721,2025-05-08T20:48,P4,Network,SecurityOps,UK,Portal,IAM,8509,5760,1,0,3.9,1
INC25030509722,2025-03-05T13:16,P4,Access,ServiceDesk-A,US,Monitoring,Salesforce,2964,5760,0,0,3.6,0
INC25052709723,2025-05-27T09:40,P3,Software,EUCP,UK,Chat,SAP,1612,2880,0,0,4.7,0
INC25020109724,2025-02-01T05:05,P4,Email,ServiceDesk-A,US,Chat,M365,2901,5760,0,0,4.8,0
INC25013109725,2025-01-31T16:57,P3,Access,EUCP,UK,Email,Intranet,2676,2880,0,0,4.2,0
INC25050909726,2025-05-09T04:48,P3,Access,MajorIncident,UK,Phone,M365,1917,2880,0,0,3.9,0
INC25062809727,2025-06-28T16:11,P2,Software,FieldSupport,UK,Chat,SIEM,774,960,0,0,5.0,0
INC25030109728,2025-03-01T22:47,P2,Security,SecurityOps,EU,Portal,IAM,1459,960,1,0,2.1,0
INC25020209729,2025-02-02T00:22,P4,Account,ServiceDesk-B,US,Phone,SAP,2133,5760,0,0,3.9,0
INC25032909730,2025-03-29T06:21,P3,Account,Apps,UK,Portal,Laptop,4677,2880,1,0,3.2,0
INC25042209731,2025-04-22T00:08,P4,Access,ServiceDesk-A,US,Phone,Intranet,4133,5760,0,0,3.8,0
INC25021409732,2025-02-14T08:10,P2,Access,SecurityOps,UK,Email,M365,1327,960,1,0,4.7,0
INC25061409733,2025-06-14T19:02,P2,Security,EUCP,EU,Portal,Printing,1095,960,1,0,3.7,0
INC25050409734,2025-05-04T00:33,P4,Hardware,ServiceDesk-A,EU,Email,VPN,4903,5760,0,0,5.0,0
INC25010309735,2025-01-03T14:44,P3,Email,Apps,EU,Email,VPN,5027,2880,1,0,3.9,0
INC25022709736,2025-02-27T04:38,P2,Email,MajorIncident,EU,Phone,VPN,317,960,0,0,5.0,0
INC25021309737,2025-02-13T21:21,P3,Email,FieldSupport,UK,Phone,Laptop,3297,2880,1,0,3.9,1
INC25022609738,2025-02-26T16:51,P3,Network,Networks,UK,Phone,SIEM,3109,2880,1,0,4.0,0
INC25051309739,2025-05-13T17:45,P3,Software,FieldSupport,US,Portal,M365,2327,2880,0,0,4.6,0
INC25011109740,2025-01-11T22:23,P4,Network,ServiceDesk-A,APAC,Phone,SIEM,5810,5760,1,1,1.9,0
INC25010409741,2025-01-04T20:57,P2,Software,EUCP,EU,Portal,VPN,417,960,0,0,5.0,0
INC25052609742,2025-05-26T19:04,P3,Software,ServiceDesk-A,UK,Portal,WiFi,1486,2880,0,0,5.0,0
INC25022709743,2025-02-27T00:33,P4,Other,FieldSupport,US,Chat,M365,6500,5760,1,0,2.9,0
INC25030909744,2025-03-09T18:40,P4,Hardware,ServiceDesk-A,UK,Email,M365,8848,5760,1,1,3.4,0
INC25022709745,2025-02-27T12:27,P4,Security,ServiceDesk-B,US,Portal,M365,4845,5760,0,0,3.6,0
INC25041209746,2025-04-12T11:47,P3,Network,FieldSupport,EU,Portal,SIEM,2692,2880,0,0,3.3,0
INC25062809747,2025-06-28T22:09,P3,Network,SecurityOps,UK,Portal,VPN,4371,2880,1,0,3.8,0
INC25031009748,2025-03-10T00:21,P2,Software,ServiceDesk-A,US,Portal,SIEM,896,960,0,0,4.9,0
INC25031309749,2025-03-13T21:27,P4,Network,ServiceDesk-B,UK,Chat,SIEM,3857,5760,0,0,3.6,1
INC25022409750,2025-02-24T19:23,P4,Account,ServiceDesk-B,UK,Phone,WiFi,5367,5760,0,0,4.7,0
INC25022409751,2025-02-24T04:41,P4,Network,FieldSupport,EU,Portal,SAP,9044,5760,1,0,4.1,0
INC25040109752,2025-04-01T07:43,P3,Software,ServiceDesk-A,US,Portal,IAM,1639,2880,0,0,4.7,0
INC25060309753,2025-06-03T09:50,P4,Email,Networks,EU,Phone,IAM,6964,5760,1,1,2.9,0
INC25010309754,2025-01-03T06:47,P3,Network,ServiceDesk-A,UK,Portal,Laptop,5099,2880,1,1,3.2,0
INC25031909755,2025-03-19T18:01,P3,Email,ServiceDesk-B,UK,Chat,VPN,1982,2880,0,0,3.7,0
INC25042209756,2025-04-22T11:50,P4,Network,SecurityOps,UK,Phone,Intranet,5940,5760,1,0,3.0,0
INC25010609757,2025-01-06T04:28,P3,Software,Networks,APAC,Email,M365,5759,2880,1,0,4.0,0
INC25022609758,2025-02-26T23:54,P3,Hardware,EUCP,UK,Monitoring,Printing,3192,2880,1,0,3.4,1
INC25050309759,2025-05-03T12:57,P4,Email,ServiceDesk-A,APAC,Email,WiFi,4690,5760,0,0,4.6,0
INC25022309760,2025-02-23T05:43,P2,Access,SecurityOps,APAC,Phone,Salesforce,549,960,0,0,5.0,0
INC25052409761,2025-05-24T15:45,P1,Access,ServiceDesk-B,APAC,Portal,M365,162,240,0,0,4.6,0
INC25042309762,2025-04-23T04:46,P4,Access,FieldSupport,UK,Portal,IAM,12624,5760,1,0,3.4,0
INC25051009763,2025-05-10T08:05,P3,Network,ServiceDesk-A,US,Portal,WiFi,5712,2880,1,0,4.0,0
INC25031509764,2025-03-15T21:16,P1,Access,Apps,UK,Portal,M365,183,240,0,0,5.0,0
INC25020709765,2025-02-07T11:47,P4,Other,ServiceDesk-B,UK,Email,M365,4747,5760,0,0,2.7,0
INC25052509766,2025-05-25T12:28,P4,Access,SecurityOps,EU,Portal,M365,5379,5760,0,0,2.9,0
INC25053109767,2025-05-31T18:02,P4,Software,FieldSupport,UK,Portal,VPN,6874,5760,1,1,3.5,0
INC25060209768,2025-06-02T12:15,P3,Access,ServiceDesk-B,UK,Portal,Laptop,3437,2880,1,0,1.9,0
INC25011409769,2025-01-14T23:15,P2,Access,SecurityOps,UK,Email,IAM,850,960,0,0,4.7,0
INC25051709770,2025-05-17T21:44,P2,Hardware,FieldSupport,UK,Portal,Salesforce,1157,960,1,1,1.8,0
INC25030609771,2025-03-06T09:26,P2,Email,Apps,EU,Portal,Intranet,667,960,0,0,5.0,0
INC25020309772,2025-02-03T17:32,P4,Access,SecurityOps,US,Portal,Intranet,4716,5760,0,0,4.9,0
INC25010209773,2025-01-02T05:34,P4,Account,EUCP,UK,Email,M365,4323,5760,0,0,4.7,0
INC25041409774,2025-04-14T13:38,P4,Hardware,Networks,EU,Phone,WiFi,9711,5760,1,0,3.5,0
INC25030209775,2025-03-02T11:43,P3,Software,Apps,UK,Email,M365,3638,2880,1,0,3.7,0
INC25011509776,2025-01-15T10:28,P3,Security,SecurityOps,APAC,Portal,M365,3794,2880,1,0,3.5,0
INC25053109777,2025-05-31T20:48,P3,Hardware,FieldSupport,US,Chat,Intranet,2574,2880,0,0,4.0,0
INC25030209778,2025-03-02T11:05,P4,Network,ServiceDesk-A,APAC,Portal,M365,9995,5760,1,0,2.8,0
INC25040709779,2025-04-07T23:09,P4,Network,ServiceDesk-A,UK,Portal,SAP,6415,5760,1,1,2.3,0
INC25030509780,2025-03-05T07:36,P3,Hardware,Networks,UK,Portal,VPN,3362,2880,1,0,4.4,0
INC25052509781,2025-05-25T09:48,P2,Security,ServiceDesk-B,EU,Phone,VPN,556,960,0,0,3.3,0
INC25010809782,2025-01-08T11:19,P3,Account,ServiceDesk-A,UK,Monitoring,VPN,1454,2880,0,0,4.3,0
INC25031909783,2025-03-19T17:22,P3,Account,ServiceDesk-A,UK,Portal,IAM,2184,2880,0,0,4.1,0
INC25020109784,2025-02-01T18:25,P3,Access,EUCP,UK,Phone,M365,2201,2880,0,0,4.2,0
INC25051909785,2025-05-19T17:55,P2,Access,Apps,APAC,Phone,M365,426,960,0,0,3.5,0
INC25020909786,2025-02-09T06:59,P4,Email,FieldSupport,UK,Chat,SIEM,4623,5760,0,0,4.6,0
INC25012909787,2025-01-29T02:22,P4,Other,ServiceDesk-A,EU,Phone,Laptop,7822,5760,1,0,3.8,0
INC25011609788,2025-01-16T04:31,P4,Network,FieldSupport,EU,Chat,M365,9317,5760,1,1,3.2,0
INC25012209789,2025-01-22T14:51,P3,Hardware,ServiceDesk-A,EU,Portal,SAP,1910,2880,0,0,5.0,0
INC25030509790,2025-03-05T02:51,P1,Hardware,FieldSupport,EU,Chat,Salesforce,176,240,0,0,4.3,0
INC25060509791,2025-06-05T04:50,P2,Email,ServiceDesk-B,UK,Email,SAP,817,960,0,0,4.6,0
INC25032109792,2025-03-21T03:27,P4,Network,FieldSupport,UK,Email,M365,16262,5760,1,0,3.2,0
INC25051109793,2025-05-11T11:09,P4,Hardware,EUCP,UK,Portal,Intranet,11141,5760,1,0,5.0,0
INC25021509794,2025-02-15T13:36,P4,Software,ServiceDesk-B,EU,Email,WiFi,4251,5760,0,0,5.0,0
INC25061709795,2025-06-17T04:29,P4,Security,SecurityOps,UK,Phone,WiFi,6442,5760,1,0,3.6,0
INC25050909796,2025-05-09T02:05,P2,Network,FieldSupport,UK,Phone,M365,787,960,0,0,4.5,0
INC25012209797,2025-01-22T20:52,P2,Access,FieldSupport,APAC,Email,Laptop,821,960,0,0,3.2,1
INC25022209798,2025-02-22T03:31,P4,Network,Apps,US,Portal,VPN,3671,5760,0,1,4.9,0
INC25010909799,2025-01-09T20:56,P2,Account,Networks,UK,Portal,Intranet,814,960,0,0,3.6,1
INC25041209800,2025-04-12T17:14,P3,Other,Apps,UK,Portal,M365,3799,2880,1,0,3.3,0
INC25012409801,2025-01-24T08:14,P3,Other,FieldSupport,US,Email,M365,8397,2880,1,0,4.3,0
INC25031309802,2025-03-13T04:52,P4,Software,FieldSupport,APAC,Portal,Laptop,3326,5760,0,0,4.1,0
INC25062809803,2025-06-28T09:31,P2,Hardware,ServiceDesk-B,UK,Phone,Salesforce,1204,960,1,0,1.6,0
INC25040509804,2025-04-05T05:47,P4,Account,SecurityOps,UK,Portal,Laptop,13316,5760,1,0,3.5,0
INC25061209805,2025-06-12T06:09,P4,Account,EUCP,UK,Portal,WiFi,4966,5760,0,0,5.0,0
INC25041109806,2025-04-11T14:55,P4,Hardware,ServiceDesk-A,UK,Chat,WiFi,6885,5760,1,1,1.9,0
INC25031609807,2025-03-16T19:05,P4,Software,MajorIncident,APAC,Portal,M365,3114,5760,0,0,5.0,0
INC25053109808,2025-05-31T20:00,P2,Software,EUCP,UK,Portal,M365,392,960,0,0,3.3,0
INC25031009809,2025-03-10T08:58,P3,Access,Networks,UK,Chat,Laptop,1864,2880,0,0,4.8,0
INC25022309810,2025-02-23T16:18,P4,Network,ServiceDesk-B,EU,Phone,Intranet,8397,5760,1,0,3.2,0
INC25011209811,2025-01-12T09:49,P3,Security,ServiceDesk-B,APAC,Phone,IAM,3568,2880,1,0,3.2,0
INC25032009812,2025-03-20T04:11,P4,Hardware,SecurityOps,UK,Portal,VPN,6228,5760,1,0,3.1,0
INC25060709813,2025-06-07T11:02,P3,Access,ServiceDesk-A,UK,Portal,VPN,2451,2880,0,0,3.9,0
INC25020209814,2025-02-02T18:12,P4,Email,ServiceDesk-B,APAC,Email,WiFi,5042,5760,0,0,4.3,0
INC25011809815,2025-01-18T17:39,P3,Access,EUCP,APAC,Phone,WiFi,3355,2880,1,0,3.4,0
INC25012809816,2025-01-28T21:24,P2,Network,ServiceDesk-B,UK,Portal,Salesforce,985,960,1,0,2.7,0
INC25030909817,2025-03-09T14:07,P2,Software,Apps,UK,Phone,Printing,990,960,1,1,2.8,0
INC25010509818,2025-01-05T09:57,P2,Email,Apps,EU,Email,IAM,317,960,0,0,3.7,0
INC25061809819,2025-06-18T04:02,P3,Security,Networks,UK,Chat,IAM,5531,2880,1,0,3.1,0
INC25013109820,2025-01-31T09:07,P4,Hardware,FieldSupport,UK,Portal,WiFi,6354,5760,1,0,3.8,0
INC25021509821,2025-02-15T16:30,P3,Software,SecurityOps,UK,Phone,WiFi,3430,2880,1,0,2.3,0
INC25031209822,2025-03-12T10:19,P3,Network,ServiceDesk-A,EU,Phone,SIEM,3276,2880,1,0,3.9,0
INC25022709823,2025-02-27T00:36,P3,Access,SecurityOps,UK,Phone,SIEM,3023,2880,1,0,3.7,0
INC25022509824,2025-02-25T22:50,P3,Email,ServiceDesk-A,EU,Portal,VPN,2473,2880,0,0,5.0,0
INC25012509825,2025-01-25T16:18,P4,Hardware,ServiceDesk-B,APAC,Phone,VPN,4281,5760,0,0,2.9,0
INC25052309826,2025-05-23T13:50,P3,Access,FieldSupport,UK,Phone,VPN,3953,2880,1,0,3.6,0
INC25052909827,2025-05-29T07:36,P4,Network,SecurityOps,UK,Phone,VPN,10689,5760,1,0,2.7,0
INC25032309828,2025-03-23T09:36,P4,Software,FieldSupport,UK,Portal,Intranet,10824,5760,1,0,3.1,0
INC25033109829,2025-03-31T13:16,P3,Other,ServiceDesk-B,APAC,Monitoring,SAP,2023,2880,0,0,4.8,0
INC25052309830,2025-05-23T21:58,P4,Access,Networks,UK,Monitoring,VPN,5224,5760,0,0,3.3,0
INC25012009831,2025-01-20T18:50,P4,Network,Networks,UK,Portal,Laptop,4974,5760,0,0,4.4,0
INC25061409832,2025-06-14T02:44,P3,Email,Apps,EU,Monitoring,M365,2766,2880,0,0,5.0,0
INC25040409833,2025-04-04T02:48,P3,Account,FieldSupport,EU,Portal,IAM,4178,2880,1,0,3.4,0
INC25042709834,2025-04-27T20:00,P2,Account,FieldSupport,EU,Portal,SIEM,506,960,0,0,3.4,0
INC25030709835,2025-03-07T15:24,P4,Account,ServiceDesk-B,UK,Portal,Intranet,4952,5760,0,0,3.9,0
INC25032709836,2025-03-27T03:25,P3,Network,ServiceDesk-A,APAC,Chat,Intranet,3518,2880,1,0,2.5,0
INC25011909837,2025-01-19T05:27,P3,Email,Apps,UK,Phone,Intranet,1988,2880,0,0,4.2,0
INC25061309838,2025-06-13T10:02,P3,Security,EUCP,UK,Portal,Salesforce,2731,2880,0,0,3.8,0
INC25042009839,2025-04-20T20:39,P4,Security,SecurityOps,US,Chat,SAP,9579,5760,1,0,4.5,0
INC25061209840,2025-06-12T10:31,P3,Hardware,ServiceDesk-A,UK,Phone,M365,2856,2880,0,0,4.7,0
INC25022609841,2025-02-26T04:03,P3,Access,ServiceDesk-A,EU,Email,M365,2864,2880,0,0,3.5,0
INC25062309842,2025-06-23T13:25,P3,Email,ServiceDesk-B,UK,Email,SIEM,2767,2880,0,0,4.8,0
INC25040209843,2025-04-02T07:37,P4,Account,ServiceDesk-A,UK,Chat,WiFi,4677,5760,0,0,4.1,0
